"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"1500000US250092526012","Block Group 2, Census Tract 2526.01, Essex County, Massachusetts","372","92","9","15","15","24","0","13","26","28","0","13","0","13","33","41","0","13","0","13","0","13","33","38","73","57","31","36","22","29","85","52","45","41",
"1500000US250092526013","Block Group 3, Census Tract 2526.01, Essex County, Massachusetts","718","145","14","22","16","26","40","44","0","13","0","13","0","13","73","85","18","29","40","35","42","35","18","29","154","91","87","72","23","29","123","76","70","66",
"1500000US250092526014","Block Group 4, Census Tract 2526.01, Essex County, Massachusetts","556","141","51","48","0","13","35","29","17","27","0","13","16","25","0","13","19","29","36","39","18","28","64","49","168","123","17","27","30","35","85","52","0","13",
"1500000US250092526021","Block Group 1, Census Tract 2526.02, Essex County, Massachusetts","353","81","16","25","0","13","0","13","25","41","9","14","0","13","0","13","9","15","0","13","0","13","30","44","82","51","15","18","38","28","57","47","72","36",
"1500000US250092526022","Block Group 2, Census Tract 2526.02, Essex County, Massachusetts","819","193","10","15","9","14","8","13","0","13","7","11","9","14","0","13","0","13","0","13","25","28","18","19","110","50","260","180","74","54","138","72","151","58",
"1500000US250092526023","Block Group 3, Census Tract 2526.02, Essex County, Massachusetts","547","102","0","13","0","13","0","13","11","17","46","51","0","13","15","17","0","13","38","29","30","21","30","27","63","48","102","59","105","76","73","51","34","29",
"1500000US250092526031","Block Group 1, Census Tract 2526.03, Essex County, Massachusetts","245","63","0","13","0","13","0","13","0","13","0","13","19","21","9","13","6","10","9","13","16","19","0","13","27","33","99","65","26","22","25","23","9","14",
"1500000US250092526032","Block Group 2, Census Tract 2526.03, Essex County, Massachusetts","767","127","18","20","9","13","8","13","44","35","0","13","0","13","8","13","10","16","11","17","73","59","129","66","34","28","90","57","48","33","166","84","119","101",
"1500000US250092531001","Block Group 1, Census Tract 2531, Essex County, Massachusetts","384","133","27","45","0","13","15","24","16","26","0","13","34","40","11","18","15","24","32","44","0","13","78","79","43","41","57","42","0","13","0","13","56","86",
"1500000US250092531002","Block Group 2, Census Tract 2531, Essex County, Massachusetts","484","149","0","13","19","32","0","13","0","13","0","13","42","65","13","21","28","31","0","13","0","13","117","129","77","78","136","106","17","28","25","30","10","18",
"1500000US250092531003","Block Group 3, Census Tract 2531, Essex County, Massachusetts","324","80","0","13","15","25","13","22","15","24","33","36","0","13","0","13","0","13","0","13","0","13","17","26","27","34","13","21","63","64","103","71","25","29",
"1500000US250092531004","Block Group 4, Census Tract 2531, Essex County, Massachusetts","769","203","57","68","21","33","20","31","35","41","33","37","15","24","0","13","26","30","0","13","16","26","57","56","128","104","125","149","155","112","37","35","44","51",
"1500000US250092531005","Block Group 5, Census Tract 2531, Essex County, Massachusetts","277","108","0","13","0","13","26","41","0","13","15","25","23","38","0","13","0","13","0","13","0","13","0","13","69","92","99","75","0","13","12","20","33","52",
"1500000US250092532011","Block Group 1, Census Tract 2532.01, Essex County, Massachusetts","578","201","12","16","11","18","0","13","0","13","110","144","37","47","0","13","28","34","0","13","9","17","54","47","40","38","28","41","9","15","156","167","84","41",
"1500000US250092532012","Block Group 2, Census Tract 2532.01, Essex County, Massachusetts","656","95","22","34","52","39","8","13","0","13","23","36","0","13","33","34","8","13","16","17","83","54","9","14","54","36","140","68","77","42","59","43","72","43",
"1500000US250092532013","Block Group 3, Census Tract 2532.01, Essex County, Massachusetts","66","36","0","13","0","13","13","14","5","10","0","13","0","13","0","13","0","13","0","13","33","40","0","13","0","13","6","11","9","13","0","13","0","13",
"1500000US250092532021","Block Group 1, Census Tract 2532.02, Essex County, Massachusetts","270","121","0","13","0","13","0","13","44","66","0","13","0","13","0","13","0","13","0","13","0","13","17","30","0","13","35","41","0","13","14","25","160","109",
"1500000US250092532022","Block Group 2, Census Tract 2532.02, Essex County, Massachusetts","924","232","52","77","0","13","0","13","0","13","59","89","0","13","0","13","0","13","0","13","61","78","167","140","222","149","161","107","19","30","104","52","79","65",
"1500000US250092532023","Block Group 3, Census Tract 2532.02, Essex County, Massachusetts","365","124","15","26","68","66","34","40","29","33","0","13","0","13","0","13","0","13","0","13","0","13","0","13","12","20","57","45","28","26","106","95","16","26",
"1500000US250092532024","Block Group 4, Census Tract 2532.02, Essex County, Massachusetts","1309","294","108","83","16","26","9","14","29","33","70","103","36","30","19","30","43","42","37","55","195","246","144","125","162","113","64","52","164","136","116","84","97","57",
"1500000US250092532031","Block Group 1, Census Tract 2532.03, Essex County, Massachusetts","268","61","0","13","0","13","0","13","34","40","12","19","0","13","0","13","0","13","0","13","19","22","0","13","0","13","59","45","28","26","29","24","87","41",
"1500000US250092532032","Block Group 2, Census Tract 2532.03, Essex County, Massachusetts","571","86","9","15","26","41","7","11","0","13","0","13","13","20","0","13","15","17","0","13","8","13","8","13","21","23","18","19","78","55","62","37","306","71",
"1500000US250092532033","Block Group 3, Census Tract 2532.03, Essex County, Massachusetts","588","105","9","15","38","45","35","42","27","25","8","12","25","22","7","11","0","13","0","13","22","26","25","24","37","36","23","22","9","14","93","52","230","76",
"1500000US250092532041","Block Group 1, Census Tract 2532.04, Essex County, Massachusetts","388","87","10","16","16","25","10","17","0","13","0","13","0","13","0","13","9","13","8","13","17","15","11","18","96","81","49","33","12","18","50","35","100","48",
"1500000US250092532042","Block Group 2, Census Tract 2532.04, Essex County, Massachusetts","460","100","0","13","20","32","32","37","78","72","0","13","0","13","0","13","12","20","31","51","0","13","0","13","40","42","7","11","8","15","156","81","76","54",
"1500000US250092532043","Block Group 3, Census Tract 2532.04, Essex County, Massachusetts","428","113","51","85","0","13","0","13","0","13","0","13","0","13","0","13","10","14","0","13","0","13","7","13","51","36","40","36","47","35","77","46","145","69",
"1500000US250092532044","Block Group 4, Census Tract 2532.04, Essex County, Massachusetts","757","218","0","13","0","13","0","13","0","13","0","13","9","15","9","14","0","13","11","16","11","17","39","34","20","30","89","50","47","33","94","56","428","205",
"1500000US250092532051","Block Group 1, Census Tract 2532.05, Essex County, Massachusetts","817","149","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","28","24","8","13","36","49","38","30","71","35","26","24","148","67","462","141",
"1500000US250092532052","Block Group 2, Census Tract 2532.05, Essex County, Massachusetts","543","92","6","10","0","13","10","17","0","13","0","13","21","30","10","17","10","14","10","15","37","45","18","21","4","7","0","13","9","16","84","47","324","92",
"1500000US250092541001","Block Group 1, Census Tract 2541, Essex County, Massachusetts","430","110","49","49","0","13","0","13","0","13","0","13","14","22","14","23","22","34","0","13","11","17","71","50","64","89","37","43","43","40","26","31","79","57",
"1500000US250092541002","Block Group 2, Census Tract 2541, Essex County, Massachusetts","432","109","0","13","17","29","0","13","0","13","16","26","47","46","14","21","0","13","0","13","34","38","67","56","28","35","15","24","51","43","28","33","115","88",
"1500000US250092541003","Block Group 3, Census Tract 2541, Essex County, Massachusetts","963","152","36","42","50","43","20","32","0","13","0","13","34","38","61","66","32","39","0","13","0","13","64","77","16","28","39","37","34","27","259","103","318","123",
"1500000US250092541004","Block Group 4, Census Tract 2541, Essex County, Massachusetts","473","133","46","69","0","13","0","13","13","22","0","13","0","13","0","13","15","25","0","13","49","63","26","39","0","13","18","30","86","88","80","72","140","70",
"1500000US250092541005","Block Group 5, Census Tract 2541, Essex County, Massachusetts","285","143","0","13","0","13","0","13","0","13","0","13","24","26","0","13","0","13","0","13","0","13","0","13","33","38","52","49","0","13","25","42","151","134",
"1500000US250092542001","Block Group 1, Census Tract 2542, Essex County, Massachusetts","586","96","48","47","0","13","0","13","42","43","35","41","15","18","0","13","34","40","12","18","0","13","86","64","50","38","62","41","36","30","94","72","72","40",
"1500000US250092542002","Block Group 2, Census Tract 2542, Essex County, Massachusetts","677","108","31","24","103","64","20","23","49","52","29","46","20","33","0","13","0","13","0","13","81","65","45","39","68","34","20","22","12","18","46","33","153","47",
"1500000US250092542003","Block Group 3, Census Tract 2542, Essex County, Massachusetts","523","269","24","28","17","15","19","20","32","31","21","24","0","13","0","13","0","13","0","13","0","13","7","11","15","16","30","26","19","22","54","29","285","277",
"1500000US250092542004","Block Group 4, Census Tract 2542, Essex County, Massachusetts","189","52","6","10","0","13","0","13","0","13","18","21","0","13","0","13","0","13","8","12","14","17","11","15","21","24","16","19","0","13","39","32","56","40",
"1500000US250092543011","Block Group 1, Census Tract 2543.01, Essex County, Massachusetts","714","116","8","13","26","34","0","13","0","13","0","13","0","13","7","11","0","13","0","13","19","22","45","38","52","34","85","87","23","22","73","34","376","90",
"1500000US250092543012","Block Group 2, Census Tract 2543.01, Essex County, Massachusetts","618","119","22","33","0","13","0","13","8","12","0","13","0","13","11","18","0","13","0","13","8","13","16","18","17","19","13","15","70","46","106","55","347","116",
"1500000US250092543021","Block Group 1, Census Tract 2543.02, Essex County, Massachusetts","908","142","0","13","0","13","10","15","0","13","11","17","10","15","11","16","0","13","17","20","28","25","68","48","89","67","58","42","62","41","128","54","416","118",
"1500000US250092543022","Block Group 2, Census Tract 2543.02, Essex County, Massachusetts","304","70","7","11","0","13","0","13","0","13","0","13","12","18","0","13","0","13","0","13","0","13","10","16","43","33","15","18","9","16","92","56","116","55",
"1500000US250092543023","Block Group 3, Census Tract 2543.02, Essex County, Massachusetts","506","125","7","12","8","13","40","57","0","13","0","13","11","16","0","13","11","16","23","35","53","44","8","12","66","63","9","14","48","44","36","54","186","87",
"1500000US250092544011","Block Group 1, Census Tract 2544.01, Essex County, Massachusetts","399","91","0","13","0","13","0","13","9","13","0","13","0","13","0","13","11","16","27","39","9","13","23","37","18","21","10","15","39","37","95","52","158","81",
"1500000US250092544012","Block Group 2, Census Tract 2544.01, Essex County, Massachusetts","929","105","10","15","0","13","31","37","0","13","11","18","9","13","53","69","9","13","7","11","58","47","88","64","64","44","106","53","76","45","144","71","263","66",
"1500000US250092544021","Block Group 1, Census Tract 2544.02, Essex County, Massachusetts","534","120","0","13","0","13","0","13","0","13","0","13","0","13","21","34","18","33","0","13","14","22","91","89","65","62","41","41","79","72","94","80","111","74",
"1500000US250092544022","Block Group 2, Census Tract 2544.02, Essex County, Massachusetts","796","184","21","33","0","13","14","24","0","13","27","32","13","22","98","131","0","13","14","23","43","42","61","56","0","13","42","47","85","68","102","63","276","110",
"1500000US250092544023","Block Group 3, Census Tract 2544.02, Essex County, Massachusetts","600","163","0","13","0","13","0","13","22","37","0","13","0","13","0","13","0","13","0","13","0","13","0","13","104","73","104","108","57","47","70","53","243","138",
"1500000US250092544024","Block Group 4, Census Tract 2544.02, Essex County, Massachusetts","798","198","0","13","0","13","0","13","0","13","50","62","0","13","0","13","14","23","20","33","13","21","34","40","105","74","107","107","20","33","117","109","318","155",
"1500000US250092544031","Block Group 1, Census Tract 2544.03, Essex County, Massachusetts","894","106","0","13","16","19","20","21","0","13","24","36","18","18","20","23","0","13","18","21","22","24","44","47","56","34","73","47","84","59","131","75","368","105",
"1500000US250092544032","Block Group 2, Census Tract 2544.03, Essex County, Massachusetts","368","77","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","13","16","18","26","22","42","31","46","33","86","52","143","56",
"1500000US250092601001","Block Group 1, Census Tract 2601, Essex County, Massachusetts","758","184","33","53","23","34","15","15","71","85","125","95","90","89","76","63","6","10","0","13","31","51","38","60","165","122","85","78","0","13","0","13","0","13",
"1500000US250092601002","Block Group 2, Census Tract 2601, Essex County, Massachusetts","605","175","124","127","167","100","47","48","75","93","8","14","0","13","0","13","0","13","11","18","58","61","0","13","100","94","15","22","0","13","0","13","0","13",
"1500000US250092601003","Block Group 3, Census Tract 2601, Essex County, Massachusetts","502","183","108","95","24","43","42","38","0","13","15","26","30","37","0","13","0","13","156","148","79","78","17","26","8","14","10","18","13","21","0","13","0","13",
"1500000US250092601004","Block Group 4, Census Tract 2601, Essex County, Massachusetts","480","152","0","13","45","57","10","16","28","43","82","79","0","13","0","13","0","13","0","13","23","27","111","69","34","32","8","13","110","93","0","13","29","47",
"1500000US250092602001","Block Group 1, Census Tract 2602, Essex County, Massachusetts","700","135","58","53","34","41","40","39","12","18","34","42","26","31","52","54","39","39","93","86","59","43","15","17","104","59","21","19","12","19","51","56","50","40",
"1500000US250092602002","Block Group 2, Census Tract 2602, Essex County, Massachusetts","815","148","127","79","112","65","83","53","54","40","36","29","31","32","30","31","33","43","33","31","57","42","71","68","118","75","7","11","23","27","0","13","0","13",
"1500000US250092603011","Block Group 1, Census Tract 2603.01, Essex County, Massachusetts","572","96","0","13","14","16","19","23","23","37","7","12","0","13","33","41","5","8","14","16","89","59","47","52","88","40","53","37","47","40","86","46","47","35",
"1500000US250092603012","Block Group 2, Census Tract 2603.01, Essex County, Massachusetts","637","103","66","65","102","56","7","12","60","47","6","12","0","13","16","19","19","17","7","11","17","18","8","12","53","30","154","69","36","28","35","26","51","39",
"1500000US250092603013","Block Group 3, Census Tract 2603.01, Essex County, Massachusetts","491","145","9","13","0","13","0","13","0","13","21","23","0","13","22","26","58","79","16","25","52","39","36","39","17","17","100","87","53","43","72","60","35","43",
"1500000US250092603021","Block Group 1, Census Tract 2603.02, Essex County, Massachusetts","348","115","0","13","0","13","0","13","0","13","0","13","0","13","10","17","4","9","19","18","57","63","46","43","12","18","17","19","87","63","7","12","89","73",
"1500000US250092603022","Block Group 2, Census Tract 2603.02, Essex County, Massachusetts","844","107","5","8","4","8","11","17","42","39","44","46","36","32","53","45","18","22","5","9","72","54","27","27","76","44","67","39","141","69","95","55","148","74",
"1500000US250092604011","Block Group 1, Census Tract 2604.01, Essex County, Massachusetts","230","70","0","13","0","13","7","11","8","12","0","13","15","24","0","13","15","17","0","13","0","13","8","13","66","43","24","26","28","22","8","13","51","56",
"1500000US250092604012","Block Group 2, Census Tract 2604.01, Essex County, Massachusetts","409","118","0","13","0","13","37","43","0","13","14","16","7","10","9","14","30","32","22","35","28","26","0","13","38","40","35","30","96","107","63","43","30","37",
"1500000US250092604013","Block Group 3, Census Tract 2604.01, Essex County, Massachusetts","274","52","0","13","0","13","10","15","0","13","0","13","0","13","0","13","0","13","8","12","16","17","13","15","44","39","76","50","21","17","24","27","62","37",
"1500000US250092604014","Block Group 4, Census Tract 2604.01, Essex County, Massachusetts","670","158","0","13","30","23","16","18","45","49","14","17","21","19","38","28","28","28","28","34","23","23","65","32","152","85","162","147","23","21","25","23","0","13",
"1500000US250092604021","Block Group 1, Census Tract 2604.02, Essex County, Massachusetts","1003","144","48","44","14","23","0","13","0","13","14","22","0","13","28","28","0","13","39","35","16","24","45","37","192","101","114","72","101","81","265","121","127","84",
"1500000US250092604022","Block Group 2, Census Tract 2604.02, Essex County, Massachusetts","496","128","0","13","0","13","0","13","21","33","0","13","0","13","61","76","0","13","39","59","0","13","32","37","71","50","33","37","77","47","69","57","93","121",
"1500000US250092604023","Block Group 3, Census Tract 2604.02, Essex County, Massachusetts","188","98","0","13","25","37","0","13","0","13","37","62","0","13","0","13","14","23","0","13","0","13","17","27","65","55","8","15","15","24","7","14","0","13",
"1500000US250092604024","Block Group 4, Census Tract 2604.02, Essex County, Massachusetts","865","186","67","79","0","13","0","13","33","35","0","13","40","39","0","13","60","49","12","21","69","58","151","171","134","67","84","66","47","37","65","71","103","70",
"1500000US250092605001","Block Group 1, Census Tract 2605, Essex County, Massachusetts","611","97","0","13","0","13","0","13","19","23","49","55","0","13","27","33","0","13","8","13","92","56","78","46","85","50","39","36","86","53","30","27","98","65",
"1500000US250092605002","Block Group 2, Census Tract 2605, Essex County, Massachusetts","218","99","5","8","5","8","0","13","0","13","9","14","19","30","0","13","0","13","0","13","15","18","9","14","55","40","45","76","15","19","7","12","34","37",
"1500000US250092605003","Block Group 3, Census Tract 2605, Essex County, Massachusetts","448","147","23","37","64","58","8","14","0","13","0","13","11","17","0","13","0","13","0","13","107","104","31","31","13","14","20","28","13","21","103","76","55","42",
"1500000US250092606001","Block Group 1, Census Tract 2606, Essex County, Massachusetts","416","102","7","11","0","13","0","13","8","12","0","13","33","41","0","13","47","52","18","25","31","23","37","33","54","31","117","74","17","28","30","30","17","18",
"1500000US250092606002","Block Group 2, Census Tract 2606, Essex County, Massachusetts","407","93","24","36","21","32","4","7","10","17","0","13","9","15","28","35","27","38","7","12","8","12","54","50","28","22","88","64","19","25","69","55","11","13",
"1500000US250092606003","Block Group 3, Census Tract 2606, Essex County, Massachusetts","584","217","8","13","0","13","31","49","16","19","0","13","0","13","66","62","34","33","0","13","170","164","47","40","92","76","77","98","43","42","0","13","0","13",
"1500000US250092607001","Block Group 1, Census Tract 2607, Essex County, Massachusetts","994","158","67","60","147","85","8","13","0","13","0","13","18","20","49","57","155","68","0","13","84","68","99","91","101","60","95","53","61","47","110","73","0","13",
"1500000US250092607002","Block Group 2, Census Tract 2607, Essex County, Massachusetts","767","160","37","44","10","16","7","11","16","19","90","71","18","22","24","37","8","13","26","41","32","26","32","27","72","51","97","63","68","43","161","129","69","48",
"1500000US250092608001","Block Group 1, Census Tract 2608, Essex County, Massachusetts","798","134","36","40","78","55","31","36","119","79","49","46","0","13","51","35","35","28","49","54","18","20","59","37","137","87","73","61","45","50","8","12","10","15",
"1500000US250092608002","Block Group 2, Census Tract 2608, Essex County, Massachusetts","1191","240","49","48","37","34","35","37","65","48","61","42","138","126","113","79","19","30","35","44","56","38","158","97","215","172","120","116","9","15","36","40","45","50",
"1500000US250092609001","Block Group 1, Census Tract 2609, Essex County, Massachusetts","363","116","14","22","0","13","47","77","0","13","0","13","0","13","27","29","0","13","0","13","124","94","36","32","14","21","60","57","26","29","15","26","0","13",
"1500000US250092609002","Block Group 2, Census Tract 2609, Essex County, Massachusetts","357","114","0","13","0","13","83","89","14","25","0","13","55","70","28","33","0","13","12","19","0","13","26","30","39","47","0","13","0","13","47","49","53","63",
"1500000US250092609003","Block Group 3, Census Tract 2609, Essex County, Massachusetts","334","134","0","13","0","13","68","107","30","37","14","22","69","62","45","67","0","13","0","13","0","13","45","43","22","37","0","13","41","62","0","13","0","13",
"1500000US250092609004","Block Group 4, Census Tract 2609, Essex County, Massachusetts","1091","228","110","86","109","90","89","126","136","124","28","30","41","49","14","21","15","25","74","72","16","25","213","183","81","59","50","34","91","58","12","23","12","22",
"1500000US250092610001","Block Group 1, Census Tract 2610, Essex County, Massachusetts","443","140","49","60","0","13","40","55","0","13","30","24","0","13","65","55","55","51","0","13","34","41","54","34","52","48","50","56","14","21","0","13","0","13",
"1500000US250092610002","Block Group 2, Census Tract 2610, Essex County, Massachusetts","650","120","0","13","14","23","11","19","7","10","13","23","44","43","6","11","0","13","119","90","31","28","77","58","128","68","78","43","101","60","0","13","21","18",
"1500000US250092610003","Block Group 3, Census Tract 2610, Essex County, Massachusetts","451","117","26","31","17","19","0","13","0","13","0","13","73","73","7","11","26","30","6","12","7","14","24","23","102","95","89","57","36","29","18","24","20","22",
"1500000US250092611011","Block Group 1, Census Tract 2611.01, Essex County, Massachusetts","576","169","0","13","0","13","0","13","10","16","15","25","0","13","7","12","93","148","32","21","81","54","44","33","42","29","127","76","33","24","51","30","41","29",
"1500000US250092611012","Block Group 2, Census Tract 2611.01, Essex County, Massachusetts","498","87","33","49","0","13","9","15","0","13","0","13","39","40","18","30","13","20","16","20","18","19","52","32","27","25","77","41","40","39","91","69","65","50",
"1500000US250092611013","Block Group 3, Census Tract 2611.01, Essex County, Massachusetts","648","114","8","14","10","15","10","16","10","14","0","13","0","13","32","48","0","13","15","20","0","13","26","42","89","64","80","47","115","61","116","60","137","84",
"1500000US250092611021","Block Group 1, Census Tract 2611.02, Essex County, Massachusetts","1012","169","18","29","29","24","14","22","0","13","62","51","30","34","10","18","49","46","66","74","110","105","72","57","244","132","95","82","86","85","21","25","106","70",
"1500000US250092611022","Block Group 2, Census Tract 2611.02, Essex County, Massachusetts","868","134","0","13","0","13","13","20","27","32","0","13","15","23","153","15","46","69","0","13","41","38","42","36","235","102","131","84","43","33","42","34","80","70",
"1500000US250092621001","Block Group 1, Census Tract 2621, Essex County, Massachusetts","421","218","0","13","0","13","18","28","0","13","0","13","56","64","194","211","0","13","0","13","0","13","0","13","95","114","16","26","0","13","7","11","35","36",
"1500000US250092621002","Block Group 2, Census Tract 2621, Essex County, Massachusetts","1023","213","13","23","0","13","0","13","15","24","32","37","0","13","21","32","34","26","18","30","43","42","142","95","83","58","62","60","184","175","214","114","162","102",
"1500000US250092621003","Block Group 3, Census Tract 2621, Essex County, Massachusetts","586","135","0","13","17","28","68","54","26","31","20","33","35","55","96","84","26","27","6","11","30","36","57","51","61","49","8","15","18","28","72","69","46","46",
"1500000US250092621004","Block Group 4, Census Tract 2621, Essex County, Massachusetts","770","183","0","13","40","63","0","13","27","30","22","35","48","45","12","20","0","13","15","25","27","45","45","43","203","133","160","109","52","54","88","77","31","33",
"1500000US250092631001","Block Group 1, Census Tract 2631, Essex County, Massachusetts","561","104","11","16","0","13","20","22","0","13","0","13","17","19","20","23","0","13","10","16","0","13","30","23","80","44","65","55","21","23","111","89","176","65",
"1500000US250092631002","Block Group 2, Census Tract 2631, Essex County, Massachusetts","432","102","0","13","12","18","0","13","0","13","21","23","0","13","10","16","11","18","0","13","77","106","19","21","69","43","43","30","25","19","19","22","126","53",
"1500000US250092631003","Block Group 3, Census Tract 2631, Essex County, Massachusetts","727","125","0","13","0","13","0","13","8","14","10","15","11","18","0","13","42","53","0","13","19","21","26","29","42","35","52","36","83","63","138","69","296","104",
"1500000US250092641001","Block Group 1, Census Tract 2641, Essex County, Massachusetts","783","163","46","52","0","13","0","13","16","26","16","24","11","21","0","13","38","61","0","13","44","52","69","60","70","47","238","116","109","94","56","54","70","52",
"1500000US250092641002","Block Group 2, Census Tract 2641, Essex County, Massachusetts","585","118","25","28","0","13","62","67","44","69","0","13","0","13","0","13","0","13","32","36","12","19","55","38","55","37","67","58","85","63","41","41","107","85",
"1500000US250092641003","Block Group 3, Census Tract 2641, Essex County, Massachusetts","1092","186","14","22","71","70","0","13","28","36","0","13","13","21","0","13","66","72","16","25","11","18","59","53","160","147","63","61","108","87","102","73","381","178",
"1500000US250092651011","Block Group 1, Census Tract 2651.01, Essex County, Massachusetts","352","80","21","23","64","60","39","31","0","13","0","13","0","13","10","17","0","13","17","19","16","18","32","38","60","51","7","11","80","38","6","11","0","13",
"1500000US250092651012","Block Group 2, Census Tract 2651.01, Essex County, Massachusetts","377","77","24","31","0","13","10","15","0","13","7","11","0","13","12","18","51","48","0","13","0","13","35","37","59","61","35","34","21","16","46","38","77","55",
"1500000US250092651013","Block Group 3, Census Tract 2651.01, Essex County, Massachusetts","376","105","0","13","0","13","6","11","0","13","7","11","0","13","0","13","0","13","22","24","9","14","55","35","78","74","49","34","98","85","25","19","27","26",
"1500000US250092651014","Block Group 4, Census Tract 2651.01, Essex County, Massachusetts","408","95","0","13","0","13","0","13","0","13","7","10","0","13","0","13","0","13","0","13","0","13","50","37","63","52","29","23","38","31","75","43","146","77",
"1500000US250092651021","Block Group 1, Census Tract 2651.02, Essex County, Massachusetts","547","106","0","13","0","13","0","13","20","21","0","13","19","22","17","25","0","13","9","14","35","28","8","13","103","44","23","20","31","33","94","51","188","105",
"1500000US250092651022","Block Group 2, Census Tract 2651.02, Essex County, Massachusetts","681","175","0","13","28","33","0","13","20","32","0","13","117","147","0","13","57","57","0","13","69","46","23","25","16","19","51","39","31","31","97","44","172","62",
"1500000US250092651023","Block Group 3, Census Tract 2651.02, Essex County, Massachusetts","581","102","0","13","0","13","0","13","8","13","0","13","0","13","11","17","10","16","0","13","0","13","68","58","69","58","30","27","117","88","89","44","179","75",
"1500000US250092661001","Block Group 1, Census Tract 2661, Essex County, Massachusetts","302","60","30","32","0","13","0","13","0","13","0","13","0","13","9","14","0","13","0","13","9","14","24","22","11","13","33","26","44","32","8","13","134","55",
"1500000US250092661002","Block Group 2, Census Tract 2661, Essex County, Massachusetts","298","69","0","13","0","13","0","13","8","12","0","13","8","13","9","13","9","15","5","8","40","52","30","26","55","39","23","26","34","26","18","20","59","43",
"1500000US250092661003","Block Group 3, Census Tract 2661, Essex County, Massachusetts","457","154","0","13","0","13","0","13","16","18","19","22","5","8","0","13","31","39","9","14","33","43","156","135","74","48","47","40","10","16","6","10","51","48",
"1500000US250092661004","Block Group 4, Census Tract 2661, Essex County, Massachusetts","294","66","10","17","0","13","22","25","22","33","0","13","8","12","22","20","8","14","7","11","8","12","33","40","5","7","38","31","44","41","37","37","30","28",
"1500000US250092661005","Block Group 5, Census Tract 2661, Essex County, Massachusetts","447","124","60","97","8","13","18","28","0","13","19","21","8","13","0","13","0","13","0","13","21","30","8","13","33","25","67","49","14","21","110","73","81","42",
"1500000US250092662001","Block Group 1, Census Tract 2662, Essex County, Massachusetts","735","174","51","39","0","13","6","9","0","13","0","13","61","58","15","23","24","27","77","58","25","28","59","49","94","59","140","90","46","57","26","31","111","148",
"1500000US250092662002","Block Group 2, Census Tract 2662, Essex County, Massachusetts","997","158","94","84","63","61","53","65","15","23","16","27","15","24","0","13","31","34","0","13","45","39","144","107","218","131","58","47","63","55","111","76","71","62",
"1500000US250092662003","Block Group 3, Census Tract 2662, Essex County, Massachusetts","527","118","0","13","0","13","16","25","12","19","0","13","14","23","0","13","15","23","0","13","44","41","28","30","77","51","79","76","79","50","42","40","121","97",
"1500000US250092663001","Block Group 1, Census Tract 2663, Essex County, Massachusetts","922","155","47","53","41","51","179","133","52","36","19","20","32","23","35","30","54","48","30","35","51","55","122","67","58","40","66","47","18","24","69","39","49","41",
"1500000US250092663002","Block Group 2, Census Tract 2663, Essex County, Massachusetts","799","98","9","15","31","32","0","13","10","15","0","13","27","33","47","46","0","13","0","13","81","45","86","47","126","63","124","62","63","36","104","57","91","49",
"1500000US250092664001","Block Group 1, Census Tract 2664, Essex County, Massachusetts","395","83","0","13","0","13","10","15","0","13","0","13","10","16","0","13","10","15","34","43","66","64","34","27","28","25","52","34","57","41","56","42","38","35",
"1500000US250092664002","Block Group 2, Census Tract 2664, Essex County, Massachusetts","599","215","28","30","95","135","23","26","33","27","18","28","27","25","54","45","165","187","16","24","12","19","0","13","37","29","32","33","6","9","0","13","53","37",
"1500000US250092664003","Block Group 3, Census Tract 2664, Essex County, Massachusetts","322","67","14","22","19","22","0","13","52","43","0","13","25","31","0","13","0","13","14","23","10","19","28","25","36","36","33","41","16","24","21","24","54","51",
"1500000US250092664004","Block Group 4, Census Tract 2664, Essex County, Massachusetts","310","68","0","13","0","13","0","13","0","13","9","14","0","13","0","13","13","22","0","13","0","13","22","24","91","63","60","48","43","50","50","55","22","21",
"1500000US250092671021","Block Group 1, Census Tract 2671.02, Essex County, Massachusetts","529","104","77","69","0","13","0","13","18","27","0","13","34","40","0","13","11","17","11","18","33","25","53","38","76","42","73","47","22","25","68","45","53","31",
"1500000US250092671022","Block Group 2, Census Tract 2671.02, Essex County, Massachusetts","646","120","0","13","54","58","0","13","44","52","16","18","103","79","25","41","0","13","0","13","48","36","53","50","119","68","83","46","27","25","46","53","28","29",
"1500000US250092671023","Block Group 3, Census Tract 2671.02, Essex County, Massachusetts","622","187","52","51","9","14","35","43","0","13","0","13","22","23","11","17","12","18","0","13","52","37","104","154","19","26","130","97","50","41","47","34","79","48",
"1500000US250092671024","Block Group 4, Census Tract 2671.02, Essex County, Massachusetts","257","66","0","13","0","13","11","17","11","18","0","13","11","18","11","17","29","27","0","13","0","13","9","17","16","18","101","61","20","22","25","24","13","15",
